source	target	clr	grnboost	tinge	aracne	wgcna	mrnet	prediction
ATCG00150	ATMG00320	2.792495	0.0	0.0	0.0	5.03146999013079e-07	0.00252502654501942	0
ATCG00350	ATMG00120	5.120901	0.0	0.0	0.0	3.2232522196292008e-06	0.00209997018995609	0
ATCG00690	ATMG00740	7.9124050000000015	440.52432000000016	0.0	0.0	0.0006823223686759861	0.0191581947719392	0
ATCG00130	ATMG00680	1.22435	0.0	0.0	0.0	1.08682427329846e-07	0.00138689704152915	0
ATCG00170	ATMG00690	8.204064	0.0	0.0	0.0	0.00070722593563165	0.0328622954694682	0
ATCG00560	ATMG00160	8.718026	261.36215	0.0	0.0	0.0011510659221105801	0.0261966953421364	0
ATCG00590	ATMG00160	7.120852	0.0	0.0	0.0	0.000294071785965214	0.0252328780115048	0
ATCG00790	ATMG01410	1.444526	0.0	0.0	0.0	1.2447683221679e-06	0.003045763727235	0
ATCG00660	ATMG01240	9.498212	463.21213	0.0	0.0	0.00011421097090654199	0.0119871426097753	0
ATCG00180	ATMG00320	0.86761	0.0	0.0	0.0	5.03720288749184e-07	0.0016581266573220401	0
ATCG00690	ATMG01360	13.646304999999998	0.0	0.0	0.0	0.00409671275516874	0.0211009141409675	0
ATCG00500	ATMG01260	3.811037	238.15897	0.0	0.0	1.2347261783883195e-05	0.00765448616627903	0
ATCG01100	ATMG01330	3.884069	135.90419	0.0	0.0	1.54311981549069e-05	0.011379053421868998	0
ATCG00340	ATMG00690	7.307736	0.0	0.0	0.0	0.0010477017126975699	0.0191486125440695	0
ATCG00280	ATMG00450	1.361669	0.0	0.0	0.0	1.86017799835331e-06	0.00523627799828963	0
ATCG00280	ATMG01100	5.568511	0.0	0.0	0.0	4.8906195112655296e-05	0.0078239868676568	0
ATCG00760	ATMG01060	4.171346	0.0	0.0	0.0	2.3264242646472698e-05	0.00604074356403165	0
ATCG00820	ATMG00710	0.607059	0.0	0.0	0.0	5.902752993550209e-06	0.0086286310894427	0
ATCG01060	ATMG00710	3.077438	0.0	0.0	0.0	2.3071019340743105e-05	0.007550518404226571	0
ATCG00760	ATMG00670	8.469685	0.0	0.0	0.0	0.000624758119833686	0.0286612025524346	0
ATCG00340	ATMG00150	2.42546	0.0	0.0	0.0	1.47606765518657e-06	0.00448644896672506	0
ATCG00040	ATMG01240	4.628919000000002	0.0	0.0	0.0	1.74825991994857e-05	0.00575509537519171	0
ATCG00740	ATMG00320	1.060201	0.0	0.0	0.0	4.891506693816639e-07	0.00266513924201174	0
ATCG01060	ATMG00120	11.906742	240.43568	0.0	0.3141471424291904	0.0010616947261989401	0.0154683627182333	0
ATCG00500	ATMG00120	5.512092	0.0	0.0	0.0	0.000344009540916764	0.0132829408506495	0
ATCG00720	ATMG01350	0.505078	0.0	0.0	0.0	4.89517216217042e-07	0.002676135520367089	0
ATCG00220	ATMG01100	1.323496	0.0	0.0	0.0	8.17894670530303e-07	0.0025526283693545608	0
ATCG00530	ATMG00110	8.438647	0.0	0.0	0.0	0.000203901703211369	0.0157308781089302	0
ATCG00160	ATMG00720	0.488605	0.0	0.0	0.0	3.45049662686448e-07	0.00240556013331938	0
ATCG00720	ATMG00400	0.4359810000000001	0.0	0.0	0.0	8.763490250092458e-07	0.00446493624709083	0
ATCG00560	ATMG00740	0.810809	0.0	0.0	0.0	3.04569036639627e-06	0.0066505639167459395	0
ATCG00740	ATMG00690	8.597650999999999	0.0	0.0	0.0	0.00210790707931915	0.0346788787089211	0
ATCG01050	ATMG00680	1.7098490000000002	0.0	0.0	0.0	4.05437063538807e-07	0.004267598367236111	0
ATCG00140	ATMG00680	0.657385	0.0	0.0	0.0	2.75086788769815e-07	0.0035422906108170797	0
ATCG00760	ATMG00600	0.636865	0.0	0.0	0.0	4.878986802296199e-07	0.0035686945190776705	0
ATCG00800	ATMG00130	0.680135	0.0	0.0	0.0	5.64169914536188e-06	0.00279946710447081	0
ATCG01010	ATMG00050	3.5760400000000003	0.0	0.0	0.0	8.17354394151528e-06	0.00649047119065664	0
ATCG00130	ATMG00710	1.701909	0.0	0.0	0.0	2.5876873595697603e-06	0.0037902971651775	0
ATCG00470	ATMG01350	0.535043	0.0	0.0	0.0	1.272074591478e-06	0.00181675256143187	0
ATCG00510	ATMG00120	4.715306	0.0	0.0	0.0	2.81904921696797e-05	0.00496186217687659	0
ATCG00490	ATMG00060	7.266298	0.0	0.0	0.0	0.000172472866202031	0.0111937634686554	0
ATCG00510	ATMG00130	0.389168	0.0	0.0	0.0	3.0024908653612397e-07	0.00156849544520315	0
ATCG00150	ATMG00600	3.634408	0.0	0.0	0.0	2.942401370941e-05	0.0121884630775021	0
ATCG01110	ATMG00320	1.37327	0.0	0.0	0.0	1.16647549599308e-06	0.00340868077743992	0
ATCG00540	ATMG00260	2.093287	0.0	0.0	0.0	2.1752941595961e-06	0.00257368307318411	0
ATCG00150	ATMG00060	5.820433	0.0	0.0	0.0	2.9257252059473304e-05	0.007879895022950991	0
ATCG00790	ATMG00740	0.926901	0.0	0.0	0.0	1.85129702520966e-06	0.0040715325349169	0
ATCG00770	ATMG00680	0.433903	0.0	0.0	0.0	1.0211876833235698e-07	0.000919393363834353	0
ATCG00350	ATMG00320	0.509999	0.0	0.0	0.0	4.55055981787609e-06	0.00473786215727399	0
ATCG00020	ATMG00260	4.654221	0.0	0.0	0.0	1.4699678628179299e-05	0.0088911131734944	0
ATCG00020	ATMG01260	3.036503	0.0	0.0	0.0	2.43322369031818e-06	0.00644363198372209	0
ATCG00690	ATMG00160	7.91073	0.0	0.0	0.0	0.000156604877674423	0.01518900538618	0
ATCG00360	ATMG00600	2.067879	196.90012	0.0	0.0	2.154975335749261e-05	0.0141677480239771	0
ATCG00150	ATMG00510	0.711838	0.0	0.0	0.0	1.0162101144857099e-07	0.0009547594594005141	0
ATCG00300	ATMG00680	1.387449	0.0	0.0	0.0	2.88864594258646e-07	0.0035689943375759	0
ATCG00430	ATMG01330	1.274805	0.0	0.0	0.0	5.6150662535379e-07	0.00451337173621889	0
ATCG00040	ATMG01410	0.676733	0.0	0.0	0.0	7.19599107034972e-07	0.00555008271935556	0
ATCG00560	ATMG00600	2.329273	0.0	0.0	0.0	4.0765770788324597e-07	0.00391539991934573	0
ATCG00760	ATMG00660	17.160767	289.47498	0.0	0.0	0.00518641885660722	0.0258202555413912	0
ATCG00500	ATMG00690	8.599317999999998	0.0	0.0	0.0	0.00113576422848436	0.0191400155466192	0
ATCG00050	ATMG00450	2.194761	0.0	0.0	0.0	2.30381793657683e-06	0.0058117126299629795	0
ATCG01020	ATMG01240	1.66426	0.0	0.0	0.0	1.54703565261473e-06	0.00279570579145555	0
ATCG00350	ATMG00260	4.239561	0.0	0.0	0.0	2.49695590614823e-06	0.0050704914681501895	0
ATCG00760	ATMG00640	2.9838400000000003	0.0	0.0	0.0	3.82676656289475e-05	0.00688943421042279	0
ATCG00820	ATMG00320	0.729421	0.0	0.0	0.0	5.56444332275075e-07	0.00283890863412988	0
ATCG00070	ATMG00120	4.0461540000000005	0.0	0.0	0.0	1.4871854408956196e-05	0.00666134677683706	0
ATCG00065	ATMG00600	0.499509	0.0	0.0	0.0	5.1031813122779705e-06	0.006677038856372611	0
ATCG01050	ATMG00720	2.348971	0.0	0.0	0.0	5.13863612800512e-05	0.0078281535507115	0
ATCG01110	ATMG00510	0.814174	0.0	0.0	0.0	1.63117640047042e-07	0.00295037942909705	0
ATCG00490	ATMG01350	3.4305790000000003	0.0	0.0	0.0	7.394802021641611e-06	0.00282672937893336	0
ATCG00640	ATMG00060	4.35832	0.0	0.0	0.0	4.98644944452149e-05	0.00908030865071093	0
ATCG00420	ATMG00060	8.592986999999999	0.0	0.0	0.0	0.00030392077900500097	0.0126711370278098	0
ATCG00790	ATMG01180	1.957404	0.0	0.0	0.0	1.3472122845636301e-05	0.0121034117284145	0
ATCG00280	ATMG00050	0.977175	0.0	0.0	0.0	3.87181724348225e-07	0.00354990574584437	0
ATCG01100	ATMG00260	3.963035	0.0	0.0	0.0	7.27777225184613e-06	0.00563078576817601	0
ATCG00080	ATMG00110	5.252294	0.0	0.0	0.0	9.55947278990818e-05	0.0175958765286563	0
ATCG01040	ATMG01260	5.400941	0.0	0.0	0.0	2.4005439175973997e-05	0.008052172720293729	0
ATCG00080	ATMG00600	1.274009	0.0	0.0	0.0	1.30347636366723e-06	0.00898127559075435	0
ATCG00020	ATMG01410	1.745157	0.0	0.0	0.0	2.5335444011731005e-06	0.00559786059052835	0
ATCG00020	ATMG00450	2.939705	0.0	0.0	0.0	3.7349239733851095e-06	0.00657318306665692	0
ATCG01070	ATMG00720	3.47968	0.0	0.0	0.0	0.00016975265466776201	0.010042697449246	0
ATCG00820	ATMG01100	4.389122	0.0	0.0	0.0	2.78242887485287e-05	0.00841499500165616	0
ATCG00040	ATMG00050	0.8654950000000001	0.0	0.0	0.0	8.72874214900865e-07	0.00456845276256096	0
ATCG00510	ATMG01240	7.558892	0.0	0.0	0.0	9.781548297624279e-05	0.0111618054848783	0
ATCG00680	ATMG00400	7.4904199999999985	0.0	0.0	0.0	8.017411598601308e-05	0.0118865167494324	0
ATCG00770	ATMG00870	2.513891	0.0	0.0	0.0	2.36219656904753e-05	0.00987647511813544	0
ATCG01020	ATMG01330	1.757718	0.0	0.0	0.0	3.72668458691239e-06	0.006522906910143221	0
ATCG00380	ATMG01180	2.223402	0.0	0.0	0.0	9.95605597359048e-06	0.0100433810443949	0
ATCG00710	ATMG01330	2.040527	0.0	0.0	0.0	1.7868928446895099e-06	0.00314596007643551	0
ATCG00330	ATMG00680	5.383708	590.8685	0.0	0.0	1.5149747588521399e-05	0.010274597985082	0
ATCG00690	ATMG00510	0.356263	0.0	0.0	0.0	8.865922802093882e-08	0.00239906511750154	0
ATCG00520	ATMG01240	10.145719	573.4207	0.0	0.0	0.000106247682415437	0.0153054710444958	0
ATCG00220	ATMG00670	4.406472	0.0	0.0	0.0	7.25677304538562e-05	0.0125771295597478	0
ATCG00050	ATMG00070	8.849628	0.0	0.0	0.0	0.0009241610003649561	0.0211626216628639	0
ATCG00065	ATMG01350	0.776738	0.0	0.0	0.0	6.864011599923822e-07	0.0035522922486954205	0
ATCG00640	ATMG00070	8.557186999999999	0.0	0.0	0.0	0.00075276623693768	0.0157790877103206	0
ATCG00270	ATMG00680	2.754772	833.2973	0.0	0.08299951567615835	4.88595197510868e-06	0.00792766979414661	0
ATCG00130	ATMG00690	6.7695630000000016	0.0	0.0	0.0	0.0006715505197983121	0.0168520646917644	0
ATCG00140	ATMG00260	4.464572	0.0	0.0	0.0	9.24383638454598e-06	0.0107445640789257	0
ATCG00050	ATMG00510	0.864207	0.0	0.0	0.0	2.19327163174072e-06	0.00395602335612544	0
ATCG00670	ATMG00150	1.1155700000000002	0.0	0.0	0.0	2.07974905716415e-07	0.0020448455004803	0
ATCG00130	ATMG01240	6.965215	0.0	0.0	0.0	5.533313598065021e-05	0.0102991832599457	0
ATCG00540	ATMG00130	0.796443	0.0	0.0	0.0	4.030794848276e-07	0.00278122087548775	0
ATCG00130	ATMG01180	0.912458	0.0	0.0	0.0	5.90618087667742e-06	0.0048580544087537605	0
ATCG00690	ATMG01330	3.2035	0.0	0.0	0.0	9.465697134244159e-07	0.00449401135677948	0
ATCG00680	ATMG00110	11.152222	0.0	0.0	0.0	0.000302269780634337	0.0208224268709543	0
ATCG00640	ATMG00400	1.702666	0.0	0.0	0.0	1.40220218911873e-06	0.00140357664009393	0
ATCG00510	ATMG01410	0.667281	0.0	0.0	0.0	4.84447762668723e-07	0.00432414036820409	0
ATCG00700	ATMG00600	3.353956	0.0	0.0	0.0	4.958146257710421e-06	0.0100303702222721	0
ATCG00630	ATMG01260	2.129635	0.0	0.0	0.0	3.4229804763486197e-06	0.00529636674133361	0
ATCG00500	ATMG00130	0.423044	0.0	0.0	0.0	7.87379661786781e-06	0.00650715875371028	0
ATCG00500	ATMG00260	2.380173	0.0	0.0	0.0	2.63318468457817e-05	0.0155834305553525	0
ATCG00720	ATMG00320	0.815469	0.0	0.0	0.0	2.13419454820746e-08	0.0005523503376028571	0
ATCG01090	ATMG01350	1.296372	0.0	0.0	0.0	1.3065252606230901e-07	0.00275582488517826	0
ATCG00170	ATMG00870	3.710794	0.0	0.0	0.0	2.427467600411969e-05	0.00892087508504863	0
ATCG00820	ATMG00510	1.649552	0.0	0.0	0.0	4.49288769717714e-06	0.00778968391229641	0
ATCG00820	ATMG00050	1.1224120000000002	0.0	0.0	0.0	8.493112343933999e-08	0.0006478996859696322	0
ATCG00740	ATMG01260	1.847281	0.0	0.0	0.0	1.23907301910422e-06	0.0036411549806012397	0
ATCG00120	ATMG00690	7.598189	0.0	0.0	0.0	0.000706801980156621	0.0198360705563389	0
ATCG00680	ATMG01350	4.179151999999998	0.0	0.0	0.0	1.4254759120903302e-05	0.006010112435137821	0
ATCG00070	ATMG00160	6.678037	0.0	0.0	0.0	0.000202144700721367	0.00942236265370065	0
ATCG00530	ATMG00600	0.914686	0.0	0.0	0.0	2.99170210606152e-06	0.004879289982667671	0
ATCG00080	ATMG01100	3.5573650000000003	0.0	0.0	0.0	1.74408524977475e-05	0.00561822759416023	0
ATCG01070	ATMG00130	1.4281780000000002	0.0	0.0	0.0	1.48542136360474e-06	0.00300784481606757	0
ATCG00480	ATMG01350	0.261012	0.0	0.0	0.0	1.41814771883136e-06	0.00156320468791467	0
ATCG00670	ATMG00600	0.546863	0.0	0.0	0.0	4.26902529223625e-06	0.00438593227171551	0
ATCG00540	ATMG01330	1.979323	0.0	0.0	0.0	5.293260948213312e-07	0.00601376087692862	0
ATCG00820	ATMG00400	1.735482	0.0	0.0	0.0	1.32507282017026e-05	0.0072279293185122905	0
ATCG00340	ATMG00680	1.490509	0.0	0.0	0.0	1.99982095971855e-06	0.00465980452193433	0
ATCG00480	ATMG01400	0.052085	0.0	0.0	0.0	1.25165248809945e-06	0.00417915260889627	0
ATCG00490	ATMG00260	2.824656	0.0	0.0	0.0	4.2196017742038e-06	0.00301153707788297	0
ATCG01010	ATMG00690	4.821699	0.0	0.0	0.0	8.725039611991959e-05	0.00999527542635779	0
ATCG00130	ATMG00120	4.375481	0.0	0.0	0.0	0.00019747849396834096	0.009165471802937407	0
ATCG00120	ATMG00260	3.33121	0.0	0.0	0.0	4.5933598609180495e-06	0.00319611912263679	0
ATCG00430	ATMG01180	5.432345	0.0	0.0	0.0	3.8560014781104214e-05	0.0111630706809978	0
ATCG00700	ATMG00150	1.150428	0.0	0.0	0.0	2.36106475717088e-06	0.0053841938397158895	0
ATCG00270	ATMG00400	12.963335	628.08594	0.0	0.0	0.000597600381986009	0.0225164721322612	0
ATCG00710	ATMG00600	1.236163	0.0	0.0	0.0	1.08246227234646e-06	0.00293479150957111	0
ATCG00065	ATMG00120	3.115368	0.0	0.0	0.0	5.27352147097157e-06	0.0031736792592705803	0
ATCG00510	ATMG01180	2.325481	0.0	0.0	0.0	1.89027893041654e-05	0.010845180863442	0
ATCG00640	ATMG00720	1.0242129999999998	0.0	0.0	0.0	4.24128393688055e-07	0.00106709726553741	0
ATCG01060	ATMG00510	1.343403	0.0	0.0	0.0	1.8914281862186797e-06	0.00435270384386035	0
ATCG00180	ATMG00720	0.261614	0.0	0.0	0.0	7.07705076029033e-07	0.0009242191526091493	0
ATCG00630	ATMG00120	2.418566	0.0	0.0	0.0	3.06297921906704e-06	0.00363631041217264	0
ATCG00800	ATMG00710	0.556789	0.0	0.0	0.0	1.48098082604168e-06	0.00425682806052133	0
ATCG00490	ATMG00510	1.928464	0.0	0.0	0.0	1.45210916121963e-06	0.00393782443479615	0
ATCG00590	ATMG00600	1.177929	0.0	0.0	0.0	2.23031759593129e-06	0.00622032469662003	0
ATCG00140	ATMG01400	6.805125	0.0	0.0	0.0	3.47972590345474e-05	0.0137851364654524	0
ATCG00070	ATMG00680	0.34317	0.0	0.0	0.0	3.6710379605907203e-07	0.0018874164554542106	0
ATCG01020	ATMG00680	0.483321	0.0	0.0	0.0	6.540033772279372e-07	0.00464516888186495	0
ATCG00760	ATMG01330	2.118963	0.0	0.0	0.0	9.81565360993976e-08	0.0015590516475576198	0
ATCG00740	ATMG00110	2.201273	0.0	0.0	0.0	5.42815491155909e-05	0.0137280569501627	0
ATCG00300	ATMG00720	1.161109	0.0	0.0	0.0	2.00254806445246e-07	0.0012990186255305198	0
ATCG00065	ATMG00110	3.719507	0.0	0.0	0.0	2.7287235591126802e-05	0.012143832835318	0
ATCG00530	ATMG00260	3.373807	0.0	0.0	0.0	7.82604645710426e-06	0.00607265643869398	0
ATCG00340	ATMG00510	1.898809	0.0	0.0	0.0	3.49447930234414e-06	0.00427228957407919	0
ATCG00420	ATMG00510	2.186416	0.0	0.0	0.0	4.520756947146829e-07	0.00310386285657514	0
ATCG00270	ATMG01400	6.803359	332.1028	0.0	0.0	0.000102849398158448	0.0135743040767452	0
ATCG00340	ATMG00450	0.641999	0.0	0.0	0.0	4.0571217033277096e-06	0.00909357552229155	0
ATCG00150	ATMG01240	6.7233740000000015	251.07512000000003	0.0	0.0	1.72289066528089e-05	0.0140639566738009	0
ATCG00340	ATMG00120	3.895224	0.0	0.0	0.0	4.05707303486911e-06	0.00366922640200476	0
ATCG00770	ATMG00740	1.284397	0.0	0.0	0.0	1.4019346256738599e-05	0.007764931491738521	0
ATCG00690	ATMG00260	8.609067999999999	0.0	0.0	0.0	0.00012913266585631	0.0144353447499638	0
ATCG00300	ATMG00740	1.517573	0.0	0.0	0.0	7.93210085409572e-06	0.00990510746318227	0
ATCG01010	ATMG01180	4.295647	0.0	0.0	0.0	1.5799351564199e-05	0.0106444433575348	0
ATCG00760	ATMG00110	2.133497	0.0	0.0	0.0	4.20479926986901e-05	0.011217731582203998	0
ATCG00480	ATMG01060	2.429901	0.0	0.0	0.0	5.87691367450231e-06	0.0032712883620992198	0
ATCG00760	ATMG00070	8.543130999999999	0.0	0.0	0.0	0.000823129273720275	0.0261718836904871	0
ATCG00080	ATMG01240	4.121243	0.0	0.0	0.0	1.63868800648385e-05	0.00601499623255109	0
ATCG00740	ATMG01100	5.8867720000000014	0.0	0.0	0.0	4.4147393981655496e-05	0.0112023515166687	0
ATCG00340	ATMG01260	1.797296	0.0	0.0	0.0	4.1266444089043603e-07	0.00181982771377293	0
ATCG00080	ATMG00740	2.107337	0.0	0.0	0.0	6.84795708121886e-06	0.00770038033816535	0
ATCG00470	ATMG01260	0.396589	0.0	0.0	0.0	1.84060638988056e-06	0.00114938285950615	0
ATCG01090	ATMG01330	1.860192	0.0	0.0	0.0	1.5277793113461701e-06	0.00599550699129504	0
ATCG00690	ATMG01060	5.678192	0.0	0.0	0.0	4.76653631724492e-05	0.011364308805397	0
ATCG00540	ATMG01350	2.646473	0.0	0.0	0.0	7.88769161304009e-06	0.00673826102689164	0
ATCG00590	ATMG00690	8.573964	0.0	0.0	0.0	0.000649335167329342	0.0280742538332766	0
ATCG00380	ATMG00320	1.2931629999999998	0.0	0.0	0.0	3.9840503159597e-06	0.00395326641487821	0
ATCG00680	ATMG00260	9.590957	0.0	0.0	0.0	8.4567108635204e-05	0.0176755184011479	0
ATCG00065	ATMG00060	5.317772	0.0	0.0	0.0	8.70217398941203e-05	0.0107036725608003	0
ATCG00120	ATMG00600	1.3921940000000002	0.0	0.0	0.0	5.955029201474019e-06	0.00962711038966854	0
ATCG00540	ATMG01180	1.838693	0.0	0.0	0.0	6.842592997229161e-05	0.0153646033585826	0
ATCG00590	ATMG00050	1.096806	0.0	0.0	0.0	5.2902053623710415e-06	0.00349563339174975	0
ATCG00650	ATMG00320	0.186706	0.0	0.0	0.0	6.038753174170628e-07	0.00203806275905627	0
ATCG00710	ATMG00130	1.111753	118.99526000000002	0.0	0.0	4.60638325680747e-07	0.0035246904075935397	0
ATCG00480	ATMG01370	4.203362	0.0	0.0	0.0	0.00112447448008496	0.0350174444854285	0
ATCG00050	ATMG00060	8.248807000000001	0.0	0.0	0.0	0.0003095642159140581	0.0112865369117118	0
ATCG00020	ATMG01180	2.346991	0.0	0.0	0.0	2.9044309104582698e-05	0.0137384258594797	0
ATCG00050	ATMG00870	4.765121	0.0	0.0	0.0	3.74210468146029e-05	0.009965576999723929	0
ATCG01110	ATMG00870	6.017393	375.86197	0.0	0.0	0.000241237334360246	0.0123820349460291	0
ATCG00540	ATMG00510	2.870443	0.0	0.0	0.0	5.078240453994529e-06	0.00646419054130131	0
ATCG00080	ATMG00690	12.349497	0.0	0.0	0.0	0.00172857775276249	0.0234026983797927	0
ATCG00210	ATMG00680	2.729493	0.0	0.0	0.0	7.11659556021097e-07	0.0032881452633408	0
ATCG00670	ATMG01330	1.701777	247.34038	0.0	0.0	2.56971436235308e-07	0.001949091263369789	0
ATCG00690	ATMG00150	0.5617939999999999	0.0	0.0	0.0	2.76887985007804e-06	0.0059196108848077215	0
ATCG00470	ATMG00130	1.593019	0.0	0.0	0.0	1.31971898305476e-06	0.000334700871497236	0
ATCG00740	ATMG00740	2.392137	0.0	0.0	0.0	1.45087684534701e-06	0.00393958954933526	0
ATCG00480	ATMG00060	3.678184	0.0	0.0	0.0	3.51114726671891e-05	0.00637495506538389	0
ATCG00630	ATMG00600	0.530417	0.0	0.0	0.0	9.8232404012604e-07	0.00426974710827734	0
ATCG00080	ATMG01180	4.971151	0.0	0.0	0.0	8.36406223068797e-05	0.0146348287799824	0
ATCG00140	ATMG01330	3.140327	0.0	0.0	0.0	1.0690255427983401e-07	0.0019881944088283197	0
ATCG00150	ATMG00680	0.71819	0.0	0.0	0.0	1.3839575724611e-06	0.00418032160396665	0
ATCG00150	ATMG01330	1.771612	0.0	0.0	0.0	8.42093864560264e-07	0.00198621177327995	0
ATCG00680	ATMG00120	12.690633	220.2597	0.0	0.0	0.00025609850996817003	0.0126042272759986	0
ATCG00280	ATMG00060	7.232631	0.0	0.0	0.0	0.00032401931153092404	0.0153461140050376	0
ATCG00560	ATMG00130	0.288851	0.0	0.0	0.0	1.0915855975396299e-06	0.00258180480641069	0
ATCG00150	ATMG01360	7.068287	0.0	0.0	0.0	0.0004785759050143	0.00867551843870335	0
ATCG00220	ATMG00510	0.322915	0.0	0.0	0.0	9.3202156640396e-07	0.00312189896504365	0
ATCG00650	ATMG00870	1.666098	0.0	0.0	0.0	9.18174027249734e-06	0.00524465583735911	0
ATCG00065	ATMG00160	6.690236	124.248566	0.0	0.0	0.00018233700599898	0.0172277586482356	0
ATCG00300	ATMG01180	3.3716550000000005	0.0	0.0	0.0	5.5646464067782997e-05	0.0118328920745521	0
ATCG00540	ATMG01100	5.299429	0.0	0.0	0.0	3.5571062253207596e-05	0.007426810600822541	0
ATCG00080	ATMG00120	5.285264	0.0	0.0	0.0	2.9676468850719897e-05	0.00806253408418389	0
ATCG00500	ATMG01180	0.743595	0.0	0.0	0.0	7.60531453986891e-06	0.00476991813737915	0
ATCG00420	ATMG01240	9.045184	128.02338	0.0	0.0	3.50838088013167e-05	0.00696504454837523	0
ATCG00560	ATMG00120	3.775886	0.0	0.0	0.0	1.73467015157621e-05	0.0064235524482111	0
ATCG01020	ATMG00120	3.3846540000000003	0.0	0.0	0.0	1.2240641447551e-05	0.0061222660234076	0
ATCG00490	ATMG00680	0.561756	0.0	0.0	0.0	9.01742540936409e-08	0.00126482072692035	0
ATCG00080	ATMG00160	7.179289	0.0	0.0	0.0	0.000302557637384933	0.0112772297002399	0
ATCG00280	ATMG01350	1.749695	0.0	0.0	0.0	5.1618861605419286e-06	0.00586323631341561	0
ATCG00065	ATMG00870	2.644961	0.0	0.0	0.0	3.09587427030814e-05	0.0094138984648995	0
ATCG00760	ATMG00160	4.021082	0.0	0.0	0.0	0.0002759023361458	0.0226631408418079	0
ATCG01080	ATMG00320	2.602532	0.0	0.0	0.0	2.0046871959125402e-06	0.00374394394336321	0
ATCG00770	ATMG01240	5.754335	0.0	0.0	0.0	4.11162835340349e-05	0.0110102753959376	0
ATCG00540	ATMG00060	5.950383	0.0	0.0	0.0	0.000136917901516652	0.0180908278934087	0
ATCG00070	ATMG00600	1.684031	0.0	0.0	0.0	3.6007822592244794e-07	0.00407402163738404	0
ATCG01110	ATMG01180	1.7851419999999998	0.0	0.0	0.0	3.6374639001475e-06	0.00511922449921896	0
ATCG00670	ATMG00130	0.26827	0.0	0.0	0.0	1.15220528911753e-06	0.00637698858149445	0
ATCG00300	ATMG00690	8.975123	0.0	0.0	0.0	0.0012604477106990099	0.0306845395289226	0
ATCG00065	ATMG00320	1.633118	0.0	0.0	0.0	1.2496061178538498e-07	0.00190200369141549	0
ATCG01050	ATMG00690	9.5857	0.0	0.0	0.0	0.00127659001240039	0.0314390393547081	0
ATCG00380	ATMG01260	1.660389	0.0	0.0	0.0	2.7241202901843e-06	0.00521468738049496	0
ATCG00680	ATMG01060	3.900863	0.0	0.0	0.0	2.66830704649379e-05	0.0103814962101329	0
ATCG01050	ATMG00320	1.118274	0.0	0.0	0.0	2.86005547941342e-06	0.00295174086982491	0
ATCG01080	ATMG01180	6.8304800000000006	0.0	0.0	0.0	7.326070429473459e-05	0.010496036556521	0
ATCG00150	ATMG01260	9.375643	162.82127	0.0	0.0	1.11838494190797e-05	0.0105238420353893	0
ATCG01100	ATMG01350	2.663729	0.0	0.0	0.0	1.4544560923347e-06	0.00525024797376487	0
ATCG00820	ATMG00260	0.53698	0.0	0.0	0.0	6.027801178198339e-07	0.0024571698708335307	0
ATCG00800	ATMG00870	2.088734	0.0	0.0	0.0	2.87013424857556e-06	0.009099760037337621	0
ATCG01020	ATMG00150	1.433593	0.0	0.0	0.0	5.00429618709903e-07	0.0037269136109259705	0
ATCG00340	ATMG01410	0.734417	0.0	0.0	0.0	4.948747871639741e-08	0.00208785252363903	0
ATCG00800	ATMG01240	1.922706	0.0	0.0	0.0	2.08933830226587e-06	0.005458134886590711	0
ATCG01040	ATMG01240	8.367279	152.0603	0.0	0.0	9.2101538835556e-05	0.00958855646790214	0
ATCG00130	ATMG01410	0.390666	0.0	0.0	0.0	7.116348174537171e-07	0.00182799552747822	0
ATCG00670	ATMG00870	3.073916	0.0	0.0	0.0	2.8423553076391493e-06	0.0043190031687230295	0
ATCG00480	ATMG00130	1.071071	0.0	0.0	0.0	6.97268998337543e-06	0.0015657075919696696	0
ATCG00800	ATMG00510	0.035442	0.0	0.0	0.0	5.39812661711895e-07	0.00298857826578526	0
ATCG01100	ATMG00510	1.375263	0.0	0.0	0.0	9.158406648757193e-07	0.0033173120400211893	0
ATCG00540	ATMG01410	0.695144	0.0	0.0	0.0	2.5606786057313e-07	0.00366415844218025	0
ATCG00590	ATMG00740	2.684627	0.0	0.0	0.0	1.7681309239997e-05	0.0105919231688083	0
ATCG00670	ATMG01410	0.082583	0.0	0.0	0.0	8.02910665003665e-07	0.00210897228499672	0
ATCG00270	ATMG01330	1.589321	0.0	0.0	0.0	5.04286437749533e-07	0.00222382714273212	0
ATCG00220	ATMG00660	6.9285039999999976	0.0	0.0	0.0	0.000197634822659788	0.00967799942981884	0
ATCG00065	ATMG01180	1.036411	0.0	0.0	0.0	9.54964584886473e-06	0.00841370485877232	0
ATCG00220	ATMG00070	5.487799	0.0	0.0	0.0	0.000155698997501803	0.0129218632141135	0
ATCG00020	ATMG00510	2.3153650000000003	0.0	0.0	0.0	2.10846346026879e-06	0.0059372608263443104	0
ATCG01090	ATMG01260	2.029729	0.0	0.0	0.0	3.6900057495472094e-06	0.00478918799230647	0
ATCG00430	ATMG00690	7.741838	0.0	0.0	0.0	0.000328826423291068	0.0230735539766457	0
ATCG00530	ATMG00510	2.509225	0.0	0.0	0.0	9.855511912769195e-06	0.00893485278929345	0
ATCG00140	ATMG00510	1.684223	0.0	0.0	0.0	1.7019077301930098e-06	0.00502723566688113	0
